subject,native_lang,context,mat_verb,wh,emb_verb,list,tense,response
7564,EN,MATF,predict,who,recruit,red,nonfinite,0
7351,EN,MATF,predict,who,recruit,red,nonfinite,0
7648,EN,MATF,predict,who,recruit,red,nonfinite,0
9715,EN,MATF,predict,who,recruit,red,nonfinite,0
7378,EN,MATF,predict,who,recruit,red,nonfinite,1
9982,EN,MATF,predict,who,recruit,red,nonfinite,0
11515,EN,MATF,predict,who,recruit,red,nonfinite,0
10492,EN,MATF,predict,who,recruit,red,nonfinite,0
10276,EN,MATF,predict,who,recruit,red,nonfinite,0
10456,EN,MATF,predict,who,recruit,red,nonfinite,0
11923,EN,MATF,predict,who,recruit,red,nonfinite,0
11569,EN,MATF,predict,who,recruit,red,nonfinite,0
11182,EN,MATF,predict,who,recruit,red,nonfinite,0
11494,EN,MATF,predict,who,recruit,red,nonfinite,0
10159,EN,MATF,predict,who,recruit,red,nonfinite,1
11260,EN,MATF,predict,who,recruit,red,nonfinite,0
6601,EN,MATF,predict,where,hide,red,nonfinite,1
9325,EN,MATF,predict,where,hide,red,nonfinite,1
8968,EN,MATF,predict,where,hide,red,nonfinite,0
7042,EN,MATF,predict,where,hide,red,nonfinite,0
7645,EN,MATF,predict,where,hide,red,nonfinite,0
8767,EN,MATF,predict,where,hide,red,nonfinite,1
9848,EN,MATF,predict,where,hide,red,nonfinite,1
7099,EN,MATF,predict,where,hide,red,nonfinite,0
5704,EN,MATF,predict,where,hide,red,nonfinite,1
9502,EN,MATF,predict,where,hide,red,nonfinite,1
7564,EN,MATF,predict,where,hide,red,nonfinite,1
7351,EN,MATF,predict,where,hide,red,nonfinite,1
7648,EN,MATF,predict,where,hide,red,nonfinite,1
9715,EN,MATF,predict,where,hide,red,nonfinite,0
7378,EN,MATF,predict,where,hide,red,nonfinite,1
9982,EN,MATF,predict,where,hide,red,nonfinite,0
11515,EN,MATF,predict,where,hide,red,nonfinite,1
10492,EN,MATF,predict,where,hide,red,nonfinite,0
10276,EN,MATF,predict,where,hide,red,nonfinite,0
10456,EN,MATF,predict,where,hide,red,nonfinite,1
11923,EN,MATF,predict,where,hide,red,nonfinite,0
11569,EN,MATF,predict,where,hide,red,nonfinite,1
11182,EN,MATF,predict,where,hide,red,nonfinite,0
11494,EN,MATF,predict,where,hide,red,nonfinite,1
10159,EN,MATF,predict,where,hide,red,nonfinite,1
11260,EN,MATF,predict,where,hide,red,nonfinite,1
6601,EN,MATF,predict,who,call,red,nonfinite,1
9325,EN,MATF,predict,who,call,red,nonfinite,1
8968,EN,MATF,predict,who,call,red,nonfinite,0
7042,EN,MATF,predict,who,call,red,nonfinite,1
7645,EN,MATF,predict,who,call,red,nonfinite,0
8767,EN,MATF,predict,who,call,red,nonfinite,1
9848,EN,MATF,predict,who,call,red,nonfinite,1
7099,EN,MATF,predict,who,call,red,nonfinite,1
5704,EN,MATF,predict,who,call,red,nonfinite,1
9502,EN,MATF,predict,who,call,red,nonfinite,1
7564,EN,MATF,predict,who,call,red,nonfinite,1
7351,EN,MATF,predict,who,call,red,nonfinite,1
7648,EN,MATF,predict,who,call,red,nonfinite,0
9715,EN,MATF,predict,who,call,red,nonfinite,0
7378,EN,MATF,predict,who,call,red,nonfinite,1
9982,EN,MATF,predict,who,call,red,nonfinite,0
11515,EN,MATF,predict,who,call,red,nonfinite,1
10492,EN,MATF,predict,who,call,red,nonfinite,0
10276,EN,MATF,predict,who,call,red,nonfinite,1
10456,EN,MATF,predict,who,call,red,nonfinite,0
11923,EN,MATF,predict,who,call,red,nonfinite,1
11569,EN,MATF,predict,who,call,red,nonfinite,1
11182,EN,MATF,predict,who,call,red,nonfinite,0
11494,EN,MATF,predict,who,call,red,nonfinite,0
10159,EN,MATF,predict,who,call,red,nonfinite,1
11260,EN,MATF,predict,who,call,red,nonfinite,1
6601,EN,MST,predict,where,view,red,nonfinite,1
9325,EN,MST,predict,where,view,red,nonfinite,1
8968,EN,MST,predict,where,view,red,nonfinite,1
7042,EN,MST,predict,where,view,red,nonfinite,1
7645,EN,MST,predict,where,view,red,nonfinite,0
8767,EN,MST,predict,where,view,red,nonfinite,1
9848,EN,MST,predict,where,view,red,nonfinite,1
7099,EN,MST,predict,where,view,red,nonfinite,1
5704,EN,MST,predict,where,view,red,nonfinite,1
9502,EN,MST,predict,where,view,red,nonfinite,1
7564,EN,MST,predict,where,view,red,nonfinite,1
7351,EN,MST,predict,where,view,red,nonfinite,1
7648,EN,MST,predict,where,view,red,nonfinite,1
9715,EN,MST,predict,where,view,red,nonfinite,1
7378,EN,MST,predict,where,view,red,nonfinite,0
9982,EN,MST,predict,where,view,red,nonfinite,1
11515,EN,MST,predict,where,view,red,nonfinite,1
10492,EN,MST,predict,where,view,red,nonfinite,1
10276,EN,MST,predict,where,view,red,nonfinite,1
10456,EN,MST,predict,where,view,red,nonfinite,1
11923,EN,MST,predict,where,view,red,nonfinite,1
11569,EN,MST,predict,where,view,red,nonfinite,1
11182,EN,MST,predict,where,view,red,nonfinite,1
11494,EN,MST,predict,where,view,red,nonfinite,1
10159,EN,MST,predict,where,view,red,nonfinite,1
11260,EN,MST,predict,where,view,red,nonfinite,1
6601,EN,MST,predict,where,bury,red,nonfinite,1
9325,EN,MST,predict,where,bury,red,nonfinite,1
8968,EN,MST,predict,where,bury,red,nonfinite,0
7042,EN,MST,predict,where,bury,red,nonfinite,1
7645,EN,MST,predict,where,bury,red,nonfinite,0
8767,EN,MST,predict,where,bury,red,nonfinite,1
9848,EN,MST,predict,where,bury,red,nonfinite,1
7099,EN,MST,predict,where,bury,red,nonfinite,1
5704,EN,MST,predict,where,bury,red,nonfinite,1
9502,EN,MST,predict,where,bury,red,nonfinite,0
7564,EN,MST,predict,where,bury,red,nonfinite,1
7351,EN,MST,predict,where,bury,red,nonfinite,1
7648,EN,MST,predict,where,bury,red,nonfinite,1
9715,EN,MST,predict,where,bury,red,nonfinite,1
7378,EN,MST,predict,where,bury,red,nonfinite,0
9982,EN,MST,predict,where,bury,red,nonfinite,0
11515,EN,MST,predict,where,bury,red,nonfinite,1
10492,EN,MST,predict,where,bury,red,nonfinite,1
10276,EN,MST,predict,where,bury,red,nonfinite,1
10456,EN,MST,predict,where,bury,red,nonfinite,0
11923,EN,MST,predict,where,bury,red,nonfinite,0
11569,EN,MST,predict,where,bury,red,nonfinite,1
11182,EN,MST,predict,where,bury,red,nonfinite,1
11494,EN,MST,predict,where,bury,red,nonfinite,1
10159,EN,MST,predict,where,bury,red,nonfinite,0
11260,EN,MST,predict,where,bury,red,nonfinite,1
6601,EN,MST,predict,who,interview,red,nonfinite,1
9325,EN,MST,predict,who,interview,red,nonfinite,0
8968,EN,MST,predict,who,interview,red,nonfinite,0
7042,EN,MST,predict,who,interview,red,nonfinite,1
7645,EN,MST,predict,who,interview,red,nonfinite,0
8767,EN,MST,predict,who,interview,red,nonfinite,1
9848,EN,MST,predict,who,interview,red,nonfinite,1
7099,EN,MST,predict,who,interview,red,nonfinite,1
5704,EN,MST,predict,who,interview,red,nonfinite,0
9502,EN,MST,predict,who,interview,red,nonfinite,1
7564,EN,MST,predict,who,interview,red,nonfinite,1
7351,EN,MST,predict,who,interview,red,nonfinite,0
7648,EN,MST,predict,who,interview,red,nonfinite,0
9715,EN,MST,predict,who,interview,red,nonfinite,0
7378,EN,MST,predict,who,interview,red,nonfinite,1
9982,EN,MST,predict,who,interview,red,nonfinite,0
11515,EN,MST,predict,who,interview,red,nonfinite,1
10492,EN,MST,predict,who,interview,red,nonfinite,1
10276,EN,MST,predict,who,interview,red,nonfinite,1
10456,EN,MST,predict,who,interview,red,nonfinite,1
11923,EN,MST,predict,who,interview,red,nonfinite,1
11569,EN,MST,predict,who,interview,red,nonfinite,1
11182,EN,MST,predict,who,interview,red,nonfinite,1
11494,EN,MST,predict,who,interview,red,nonfinite,0
10159,EN,MST,predict,who,interview,red,nonfinite,1
11260,EN,MST,predict,who,interview,red,nonfinite,1
6601,EN,MST,predict,who,hire,red,nonfinite,1
9325,EN,MST,predict,who,hire,red,nonfinite,1
8968,EN,MST,predict,who,hire,red,nonfinite,1
7042,EN,MST,predict,who,hire,red,nonfinite,1
7645,EN,MST,predict,who,hire,red,nonfinite,0
8767,EN,MST,predict,who,hire,red,nonfinite,1
9848,EN,MST,predict,who,hire,red,nonfinite,0
7099,EN,MST,predict,who,hire,red,nonfinite,1
5704,EN,MST,predict,who,hire,red,nonfinite,0
9502,EN,MST,predict,who,hire,red,nonfinite,1
7564,EN,MST,predict,who,hire,red,nonfinite,1
7351,EN,MST,predict,who,hire,red,nonfinite,1
7648,EN,MST,predict,who,hire,red,nonfinite,0
9715,EN,MST,predict,who,hire,red,nonfinite,0
7378,EN,MST,predict,who,hire,red,nonfinite,1
9982,EN,MST,predict,who,hire,red,nonfinite,0
11515,EN,MST,predict,who,hire,red,nonfinite,1
10492,EN,MST,predict,who,hire,red,nonfinite,1
10276,EN,MST,predict,who,hire,red,nonfinite,1
10456,EN,MST,predict,who,hire,red,nonfinite,1
11923,EN,MST,predict,who,hire,red,nonfinite,1
11569,EN,MST,predict,who,hire,red,nonfinite,1
11182,EN,MST,predict,who,hire,red,nonfinite,1
11494,EN,MST,predict,who,hire,red,nonfinite,1
10159,EN,MST,predict,who,hire,red,nonfinite,1
11260,EN,MST,predict,who,hire,red,nonfinite,1
6601,EN,MAT,predict,where,store,red,nonfinite,1
9325,EN,MAT,predict,where,store,red,nonfinite,1
8968,EN,MAT,predict,where,store,red,nonfinite,1
7042,EN,MAT,predict,where,store,red,nonfinite,1
7645,EN,MAT,predict,where,store,red,nonfinite,0
8767,EN,MAT,predict,where,store,red,nonfinite,1
9848,EN,MAT,predict,where,store,red,nonfinite,1
7099,EN,MAT,predict,where,store,red,nonfinite,1
5704,EN,MAT,predict,where,store,red,nonfinite,1
9502,EN,MAT,predict,where,store,red,nonfinite,1
7564,EN,MAT,predict,where,store,red,nonfinite,1
7351,EN,MAT,predict,where,store,red,nonfinite,1
7648,EN,MAT,predict,where,store,red,nonfinite,1
9715,EN,MAT,predict,where,store,red,nonfinite,1
7378,EN,MAT,predict,where,store,red,nonfinite,1
9982,EN,MAT,predict,where,store,red,nonfinite,0
11515,EN,MAT,predict,where,store,red,nonfinite,1
10492,EN,MAT,predict,where,store,red,nonfinite,1
10276,EN,MAT,predict,where,store,red,nonfinite,1
10456,EN,MAT,predict,where,store,red,nonfinite,1
11923,EN,MAT,predict,where,store,red,nonfinite,1
11569,EN,MAT,predict,where,store,red,nonfinite,1
11182,EN,MAT,predict,where,store,red,nonfinite,1
11494,EN,MAT,predict,where,store,red,nonfinite,1
10159,EN,MAT,predict,where,store,red,nonfinite,1
11260,EN,MAT,predict,where,store,red,nonfinite,1
6601,EN,MAT,predict,where,sell,red,nonfinite,1
9325,EN,MAT,predict,where,sell,red,nonfinite,1
8968,EN,MAT,predict,where,sell,red,nonfinite,1
7042,EN,MAT,predict,where,sell,red,nonfinite,1
7645,EN,MAT,predict,where,sell,red,nonfinite,0
8767,EN,MAT,predict,where,sell,red,nonfinite,1
9848,EN,MAT,predict,where,sell,red,nonfinite,1
7099,EN,MAT,predict,where,sell,red,nonfinite,1
5704,EN,MAT,predict,where,sell,red,nonfinite,1
9502,EN,MAT,predict,where,sell,red,nonfinite,1
7564,EN,MAT,predict,where,sell,red,nonfinite,1
7351,EN,MAT,predict,where,sell,red,nonfinite,1
7648,EN,MAT,predict,where,sell,red,nonfinite,1
9715,EN,MAT,predict,where,sell,red,nonfinite,1
7378,EN,MAT,predict,where,sell,red,nonfinite,1
9982,EN,MAT,predict,where,sell,red,nonfinite,0
11515,EN,MAT,predict,where,sell,red,nonfinite,1
10492,EN,MAT,predict,where,sell,red,nonfinite,1
10276,EN,MAT,predict,where,sell,red,nonfinite,1
10456,EN,MAT,predict,where,sell,red,nonfinite,1
11923,EN,MAT,predict,where,sell,red,nonfinite,1
11569,EN,MAT,predict,where,sell,red,nonfinite,1
11182,EN,MAT,predict,where,sell,red,nonfinite,1
11494,EN,MAT,predict,where,sell,red,nonfinite,1
10159,EN,MAT,predict,where,sell,red,nonfinite,1
11260,EN,MAT,predict,where,sell,red,nonfinite,1
6601,EN,MAT,predict,who,invite,red,nonfinite,1
9325,EN,MAT,predict,who,invite,red,nonfinite,1
8968,EN,MAT,predict,who,invite,red,nonfinite,1
7042,EN,MAT,predict,who,invite,red,nonfinite,1
7645,EN,MAT,predict,who,invite,red,nonfinite,0
8767,EN,MAT,predict,who,invite,red,nonfinite,1
9848,EN,MAT,predict,who,invite,red,nonfinite,1
7099,EN,MAT,predict,who,invite,red,nonfinite,1
5704,EN,MAT,predict,who,invite,red,nonfinite,1
9502,EN,MAT,predict,who,invite,red,nonfinite,1
7564,EN,MAT,predict,who,invite,red,nonfinite,1
7351,EN,MAT,predict,who,invite,red,nonfinite,1
7648,EN,MAT,predict,who,invite,red,nonfinite,1
9715,EN,MAT,predict,who,invite,red,nonfinite,1
7378,EN,MAT,predict,who,invite,red,nonfinite,1
9982,EN,MAT,predict,who,invite,red,nonfinite,0
11515,EN,MAT,predict,who,invite,red,nonfinite,1
10492,EN,MAT,predict,who,invite,red,nonfinite,0
10276,EN,MAT,predict,who,invite,red,nonfinite,1
10456,EN,MAT,predict,who,invite,red,nonfinite,1
11923,EN,MAT,predict,who,invite,red,nonfinite,1
11569,EN,MAT,predict,who,invite,red,nonfinite,1
11182,EN,MAT,predict,who,invite,red,nonfinite,1
11494,EN,MAT,predict,who,invite,red,nonfinite,1
10159,EN,MAT,predict,who,invite,red,nonfinite,1
11260,EN,MAT,predict,who,invite,red,nonfinite,1
6601,EN,MAT,predict,who,select,red,nonfinite,1
9325,EN,MAT,predict,who,select,red,nonfinite,1
8968,EN,MAT,predict,who,select,red,nonfinite,1
7042,EN,MAT,predict,who,select,red,nonfinite,1
7645,EN,MAT,predict,who,select,red,nonfinite,0
8767,EN,MAT,predict,who,select,red,nonfinite,1
9848,EN,MAT,predict,who,select,red,nonfinite,1
7099,EN,MAT,predict,who,select,red,nonfinite,1
5704,EN,MAT,predict,who,select,red,nonfinite,1
9502,EN,MAT,predict,who,select,red,nonfinite,1
7564,EN,MAT,predict,who,select,red,nonfinite,1
7351,EN,MAT,predict,who,select,red,nonfinite,1
7648,EN,MAT,predict,who,select,red,nonfinite,1
9715,EN,MAT,predict,who,select,red,nonfinite,1
7378,EN,MAT,predict,who,select,red,nonfinite,1
9982,EN,MAT,predict,who,select,red,nonfinite,0
11515,EN,MAT,predict,who,select,red,nonfinite,1
10492,EN,MAT,predict,who,select,red,nonfinite,1
10276,EN,MAT,predict,who,select,red,nonfinite,1
10456,EN,MAT,predict,who,select,red,nonfinite,1
11923,EN,MAT,predict,who,select,red,nonfinite,1
11569,EN,MAT,predict,who,select,red,nonfinite,1
11182,EN,MAT,predict,who,select,red,nonfinite,1
11494,EN,MAT,predict,who,select,red,nonfinite,1
10159,EN,MAT,predict,who,select,red,nonfinite,1
11260,EN,MAT,predict,who,select,red,nonfinite,1
6601,EN,MAF,predict,where,locate,red,nonfinite,0
9325,EN,MAF,predict,where,locate,red,nonfinite,0
8968,EN,MAF,predict,where,locate,red,nonfinite,0
7042,EN,MAF,predict,where,locate,red,nonfinite,0
7645,EN,MAF,predict,where,locate,red,nonfinite,0
8767,EN,MAF,predict,where,locate,red,nonfinite,0
9848,EN,MAF,predict,where,locate,red,nonfinite,0
7099,EN,MAF,predict,where,locate,red,nonfinite,0
5704,EN,MAF,predict,where,locate,red,nonfinite,0
9502,EN,MAF,predict,where,locate,red,nonfinite,0
7564,EN,MAF,predict,where,locate,red,nonfinite,0
7351,EN,MAF,predict,where,locate,red,nonfinite,0
7648,EN,MAF,predict,where,locate,red,nonfinite,0
9715,EN,MAF,predict,where,locate,red,nonfinite,0
7378,EN,MAF,predict,where,locate,red,nonfinite,0
9982,EN,MAF,predict,where,locate,red,nonfinite,0
11515,EN,MAF,predict,where,locate,red,nonfinite,0
10492,EN,MAF,predict,where,locate,red,nonfinite,0
10276,EN,MAF,predict,where,locate,red,nonfinite,0
10456,EN,MAF,predict,where,locate,red,nonfinite,0
11923,EN,MAF,predict,where,locate,red,nonfinite,0
11569,EN,MAF,predict,where,locate,red,nonfinite,0
11182,EN,MAF,predict,where,locate,red,nonfinite,0
11494,EN,MAF,predict,where,locate,red,nonfinite,1
10159,EN,MAF,predict,where,locate,red,nonfinite,0
11260,EN,MAF,predict,where,locate,red,nonfinite,0
6601,EN,MAF,predict,where,display,red,nonfinite,0
9325,EN,MAF,predict,where,display,red,nonfinite,1
8968,EN,MAF,predict,where,display,red,nonfinite,0
7042,EN,MAF,predict,where,display,red,nonfinite,0
7645,EN,MAF,predict,where,display,red,nonfinite,0
8767,EN,MAF,predict,where,display,red,nonfinite,0
9848,EN,MAF,predict,where,display,red,nonfinite,0
7099,EN,MAF,predict,where,display,red,nonfinite,0
5704,EN,MAF,predict,where,display,red,nonfinite,0
9502,EN,MAF,predict,where,display,red,nonfinite,0
7564,EN,MAF,predict,where,display,red,nonfinite,0
7351,EN,MAF,predict,where,display,red,nonfinite,0
7648,EN,MAF,predict,where,display,red,nonfinite,0
9715,EN,MAF,predict,where,display,red,nonfinite,0
7378,EN,MAF,predict,where,display,red,nonfinite,0
9982,EN,MAF,predict,where,display,red,nonfinite,0
11515,EN,MAF,predict,where,display,red,nonfinite,0
10492,EN,MAF,predict,where,display,red,nonfinite,0
10276,EN,MAF,predict,where,display,red,nonfinite,0
10456,EN,MAF,predict,where,display,red,nonfinite,0
11923,EN,MAF,predict,where,display,red,nonfinite,0
11569,EN,MAF,predict,where,display,red,nonfinite,0
11182,EN,MAF,predict,where,display,red,nonfinite,0
11494,EN,MAF,predict,where,display,red,nonfinite,0
10159,EN,MAF,predict,where,display,red,nonfinite,0
11260,EN,MAF,predict,where,display,red,nonfinite,0
6601,EN,MAF,predict,who,ask,red,nonfinite,0
9325,EN,MAF,predict,who,ask,red,nonfinite,0
8968,EN,MAF,predict,who,ask,red,nonfinite,0
7042,EN,MAF,predict,who,ask,red,nonfinite,0
7645,EN,MAF,predict,who,ask,red,nonfinite,0
8767,EN,MAF,predict,who,ask,red,nonfinite,0
9848,EN,MAF,predict,who,ask,red,nonfinite,1
7099,EN,MAF,predict,who,ask,red,nonfinite,0
5704,EN,MAF,predict,who,ask,red,nonfinite,0
9502,EN,MAF,predict,who,ask,red,nonfinite,0
7564,EN,MAF,predict,who,ask,red,nonfinite,0
7351,EN,MAF,predict,who,ask,red,nonfinite,0
7648,EN,MAF,predict,who,ask,red,nonfinite,0
9715,EN,MAF,predict,who,ask,red,nonfinite,0
7378,EN,MAF,predict,who,ask,red,nonfinite,0
9982,EN,MAF,predict,who,ask,red,nonfinite,0
11515,EN,MAF,predict,who,ask,red,nonfinite,0
10492,EN,MAF,predict,who,ask,red,nonfinite,0
10276,EN,MAF,predict,who,ask,red,nonfinite,0
10456,EN,MAF,predict,who,ask,red,nonfinite,0
11923,EN,MAF,predict,who,ask,red,nonfinite,0
11569,EN,MAF,predict,who,ask,red,nonfinite,0
11182,EN,MAF,predict,who,ask,red,nonfinite,0
11494,EN,MAF,predict,who,ask,red,nonfinite,0
10159,EN,MAF,predict,who,ask,red,nonfinite,0
11260,EN,MAF,predict,who,ask,red,nonfinite,0
6601,EN,MAF,predict,who,contact,red,nonfinite,0
9325,EN,MAF,predict,who,contact,red,nonfinite,1
8968,EN,MAF,predict,who,contact,red,nonfinite,0
7042,EN,MAF,predict,who,contact,red,nonfinite,0
7645,EN,MAF,predict,who,contact,red,nonfinite,0
8767,EN,MAF,predict,who,contact,red,nonfinite,0
9848,EN,MAF,predict,who,contact,red,nonfinite,0
7099,EN,MAF,predict,who,contact,red,nonfinite,0
5704,EN,MAF,predict,who,contact,red,nonfinite,0
9502,EN,MAF,predict,who,contact,red,nonfinite,1
7564,EN,MAF,predict,who,contact,red,nonfinite,0
7351,EN,MAF,predict,who,contact,red,nonfinite,0
7648,EN,MAF,predict,who,contact,red,nonfinite,0
9715,EN,MAF,predict,who,contact,red,nonfinite,0
7378,EN,MAF,predict,who,contact,red,nonfinite,0
9982,EN,MAF,predict,who,contact,red,nonfinite,0
11515,EN,MAF,predict,who,contact,red,nonfinite,0
10492,EN,MAF,predict,who,contact,red,nonfinite,0
10276,EN,MAF,predict,who,contact,red,nonfinite,0
10456,EN,MAF,predict,who,contact,red,nonfinite,0
11923,EN,MAF,predict,who,contact,red,nonfinite,0
11569,EN,MAF,predict,who,contact,red,nonfinite,0
11182,EN,MAF,predict,who,contact,red,nonfinite,0
11494,EN,MAF,predict,who,contact,red,nonfinite,1
10159,EN,MAF,predict,who,contact,red,nonfinite,0
11260,EN,MAF,predict,who,contact,red,nonfinite,0
6601,EN,MATF,know,where,locate,red,nonfinite,1
9325,EN,MATF,know,where,locate,red,nonfinite,0
8968,EN,MATF,know,where,locate,red,nonfinite,1
7042,EN,MATF,know,where,locate,red,nonfinite,1
7645,EN,MATF,know,where,locate,red,nonfinite,0
8767,EN,MATF,know,where,locate,red,nonfinite,1
9848,EN,MATF,know,where,locate,red,nonfinite,0
7099,EN,MATF,know,where,locate,red,nonfinite,0
5704,EN,MATF,know,where,locate,red,nonfinite,0
9502,EN,MATF,know,where,locate,red,nonfinite,0
7564,EN,MATF,know,where,locate,red,nonfinite,1
7351,EN,MATF,know,where,locate,red,nonfinite,0
7648,EN,MATF,know,where,locate,red,nonfinite,0
9715,EN,MATF,know,where,locate,red,nonfinite,0
7378,EN,MATF,know,where,locate,red,nonfinite,1
9982,EN,MATF,know,where,locate,red,nonfinite,0
11515,EN,MATF,know,where,locate,red,nonfinite,1
10492,EN,MATF,know,where,locate,red,nonfinite,0
10276,EN,MATF,know,where,locate,red,nonfinite,1
10456,EN,MATF,know,where,locate,red,nonfinite,1
11923,EN,MATF,know,where,locate,red,nonfinite,0
11569,EN,MATF,know,where,locate,red,nonfinite,1
11182,EN,MATF,know,where,locate,red,nonfinite,0
11494,EN,MATF,know,where,locate,red,nonfinite,0
10159,EN,MATF,know,where,locate,red,nonfinite,0
11260,EN,MATF,know,where,locate,red,nonfinite,1
6601,EN,MATF,know,where,display,red,nonfinite,1
9325,EN,MATF,know,where,display,red,nonfinite,1
8968,EN,MATF,know,where,display,red,nonfinite,0
7042,EN,MATF,know,where,display,red,nonfinite,1
7645,EN,MATF,know,where,display,red,nonfinite,0
8767,EN,MATF,know,where,display,red,nonfinite,1
9848,EN,MATF,know,where,display,red,nonfinite,1
7099,EN,MATF,know,where,display,red,nonfinite,0
5704,EN,MATF,know,where,display,red,nonfinite,0
9502,EN,MATF,know,where,display,red,nonfinite,0
7564,EN,MATF,know,where,display,red,nonfinite,0
7351,EN,MATF,know,where,display,red,nonfinite,1
7648,EN,MATF,know,where,display,red,nonfinite,0
9715,EN,MATF,know,where,display,red,nonfinite,1
7378,EN,MATF,know,where,display,red,nonfinite,1
9982,EN,MATF,know,where,display,red,nonfinite,0
11515,EN,MATF,know,where,display,red,nonfinite,1
10492,EN,MATF,know,where,display,red,nonfinite,0
